 nk, la, al, be, mode_kap, mode_kap_RTA
          41           1           3           2  0.2585E-15 -0.4609E-25
          42           1           3           2 -0.4031     -0.2730    
          43           1           3           2  -0.000      -0.000    
          44           1           3           2 -0.3994     -0.2730    
          45           1           3           2 -0.1566E-01 -0.8927E-02
          46           1           3           2 -0.1113     -0.7198E-01
          47           1           3           2 -0.4031     -0.2730    
          48           1           3           2 -0.7093E-14 -0.4170E-24
          49           1           3           2  0.1340E-01  0.8486E-02
          50           1           3           2  0.9925E-15 -0.8814E-20
          51           1           3           2  0.4594E-01  0.2310E-01
          52           1           3           2 -0.5848E-02  0.1106E-12
          53           1           3           2   0.000       0.000    
          54           1           3           2  0.1511E-01  0.8486E-02
          55           1           3           2 -0.1436E-13 -0.9218E-14
          56           1           3           2  0.3221E-01  0.2195E-01
          57           1           3           2  0.3516E-01  0.2310E-01
          58           1           3           2 -0.3598E-02  0.4424E-13
          59           1           3           2  0.4039      0.2730    
          60           1           3           2  0.3071E-12  0.2466E-12
          61           1           3           2  0.9961E-30  0.6391E-30
          62           1           3           2  0.3910E-01  0.2196E-01
          63           1           3           2  0.2231E-01  -0.000    
          64           1           3           2  0.4039      0.2730    
           1           2           3           2  0.3268E-14 -0.1350E-24
           2           2           3           2  0.5919E-01  0.9293E-01
           3           2           3           2  -0.000       0.000    
           4           2           3           2  0.5834E-01  0.9293E-01
           5           2           3           2  0.9089E-01  0.9293E-01
           6           2           3           2  0.3930      0.3668    
           7           2           3           2  0.8988E-01  0.9293E-01
           8           2           3           2  0.4543E-31  0.1114E-41
           9           2           3           2 -0.5303E-15  0.1553E-25
          10           2           3           2  0.9089E-01  0.9293E-01
          11           2           3           2 -0.3268E-14  0.1350E-24
          12           2           3           2  0.9613E-01  0.9234E-01
          13           2           3           2  0.9139E-01  0.9293E-01
          14           2           3           2  0.2317E-14  0.6532E-26
          15           2           3           2  0.9402E-01  0.9234E-01
          16           2           3           2  0.3937      0.3668    
          17           2           3           2  0.1279E-01  0.2008E-01
          18           2           3           2  0.1265E-01   0.000    
          19           2           3           2 -0.5919E-01 -0.9293E-01
          20           2           3           2 -0.3300E-31  0.3829E-35
          21           2           3           2 -0.5317E-14 -0.4963E-14
          22           2           3           2  0.4364      0.3396    
          23           2           3           2  0.1783E-01  0.1070E-12
          24           2           3           2 -0.5919E-01 -0.9293E-01
          25           2           3           2 -0.9089E-01 -0.9293E-01
          26           2           3           2 -0.1332E-12 -0.1025E-12
          27           2           3           2  0.4364      0.3396    
          28           2           3           2  0.1265E-01   0.000    
          29           2           3           2  0.4422E-24  0.1246E-35
          30           2           3           2 -0.9089E-01 -0.9293E-01
          31           2           3           2 -0.5317E-14 -0.4963E-14
          32           2           3           2  0.1279E-01  0.2008E-01
          33           2           3           2 -0.3308E-15  0.2588E-25
          34           2           3           2 -0.1279E-01 -0.2008E-01
          35           2           3           2  0.2221E-14 -0.3376E-25
          36           2           3           2 -0.1629E-01 -0.1996E-01
          37           2           3           2 -0.1943E-01 -0.2008E-01
          38           2           3           2  0.3176E-14  0.1011E-24
          39           2           3           2 -0.3920     -0.3397    
          40           2           3           2 -0.4019     -0.3668    
          41           2           3           2 -0.3005E-14  0.4051E-24
          42           2           3           2 -0.4180     -0.3396    
          43           2           3           2  -0.000      -0.000    
          44           2           3           2 -0.3920     -0.3397    
          45           2           3           2 -0.2032E-01 -0.1996E-01
          46           2           3           2 -0.3930     -0.3668    
          47           2           3           2 -0.4180     -0.3396    
          48           2           3           2  0.3176E-14  0.1011E-24
          49           2           3           2  0.1261E-01  0.2008E-01
          50           2           3           2  0.1161E-14 -0.1347E-18
          51           2           3           2 -0.7537E-01 -0.9233E-01
          52           2           3           2 -0.9004E-02  0.2382E-12
          53           2           3           2  0.3048E-24  0.7478E-35
          54           2           3           2  0.1943E-01  0.2008E-01
          55           2           3           2  0.5437E-14  0.4963E-14
          56           2           3           2 -0.9089E-01 -0.9293E-01
          57           2           3           2 -0.9613E-01 -0.9234E-01
          58           2           3           2 -0.1265E-01  -0.000    
          59           2           3           2  0.4364      0.3396    
          60           2           3           2  0.1332E-12  0.1025E-12
          61           2           3           2 -0.1233E-29 -0.1149E-29
          62           2           3           2 -0.8988E-01 -0.9293E-01
          63           2           3           2  0.1783E-01  0.1070E-12
          64           2           3           2  0.4364      0.3396    
           1           3           3           2 -0.7552E-16  0.9985E-27
           2           3           3           2  0.1566E-01  0.1901E-01
           3           3           3           2   0.000      -0.000    
           4           3           3           2  0.1457E-01  0.1901E-01
           5           3           3           2  0.9958E-02  0.1901E-01
           6           3           3           2  0.5314E-01  0.7747E-01
           7           3           3           2  0.1692E-01  0.1901E-01
           8           3           3           2 -0.3872E-31 -0.2028E-42
           9           3           3           2 -0.3218E-15 -0.1749E-25
          10           3           3           2  0.9958E-02  0.1901E-01
          11           3           3           2  0.7552E-16 -0.9985E-27
          12           3           3           2  0.1329E-01  0.1938E-01
          13           3           3           2  0.1045E-01  0.1901E-01
          14           3           3           2 -0.2539E-15  0.4650E-27
          15           3           3           2  0.8084E-02  0.1938E-01
          16           3           3           2  0.5489E-01  0.7747E-01
          17           3           3           2  0.5833E-02  0.7083E-02
          18           3           3           2 -0.8245E-02  0.2112E-13
          19           3           3           2 -0.1566E-01 -0.1901E-01
          20           3           3           2  0.8600E-31 -0.1004E-38
          21           3           3           2 -0.4428E-14 -0.6455E-14
          22           3           3           2  0.7774      0.8998    
          23           3           3           2  0.1242     -0.1747E-12
          24           3           3           2 -0.1566E-01 -0.1901E-01
          25           3           3           2 -0.9958E-02 -0.1901E-01
          26           3           3           2 -0.5800E-12 -0.5678E-12
          27           3           3           2  0.7774      0.8998    
          28           3           3           2 -0.8245E-02  0.2112E-13
          29           3           3           2 -0.1360E-27  0.2492E-39
          30           3           3           2 -0.9958E-02 -0.1901E-01
          31           3           3           2 -0.4428E-14 -0.6455E-14
          32           3           3           2  0.5833E-02  0.7083E-02
          33           3           3           2  0.1023E-15  0.3499E-25
          34           3           3           2 -0.5833E-02 -0.7083E-02
          35           3           3           2 -0.1011E-15 -0.4992E-27
          36           3           3           2 -0.2273E-02 -0.7220E-02
          37           3           3           2 -0.6304E-02 -0.7083E-02
          38           3           3           2  0.6425E-14  0.6496E-25
          39           3           3           2 -0.7997     -0.8998    
          40           3           3           2 -0.7535E-01 -0.7747E-01
          41           3           3           2  0.8044E-16 -0.1997E-26
          42           3           3           2 -0.7995     -0.8998    
          43           3           3           2   0.000      -0.000    
          44           3           3           2 -0.7997     -0.8998    
          45           3           3           2 -0.3012E-02 -0.7220E-02
          46           3           3           2 -0.5314E-01 -0.7747E-01
          47           3           3           2 -0.7995     -0.8998    
          48           3           3           2  0.6425E-14  0.6496E-25
          49           3           3           2  0.5427E-02  0.7083E-02
          50           3           3           2 -0.9860E-15  0.1151E-22
          51           3           3           2 -0.6102E-02 -0.1938E-01
          52           3           3           2  0.9892E-02 -0.7042E-14
          53           3           3           2 -0.2379E-27 -0.1246E-38
          54           3           3           2  0.6304E-02  0.7083E-02
          55           3           3           2  0.6279E-14  0.6455E-14
          56           3           3           2 -0.9958E-02 -0.1901E-01
          57           3           3           2 -0.1329E-01 -0.1938E-01
          58           3           3           2  0.8245E-02 -0.2112E-13
          59           3           3           2  0.7774      0.8998    
          60           3           3           2  0.5800E-12  0.5678E-12
          61           3           3           2 -0.7299E-31 -0.1030E-30
          62           3           3           2 -0.1692E-01 -0.1901E-01
          63           3           3           2  0.1242     -0.1747E-12
          64           3           3           2  0.7774      0.8998    
           1           4           3           2 -0.9050E-17   0.000    
           2           4           3           2  0.2787      0.2486    
           3           4           3           2 -0.6294E-31   0.000    
           4           4           3           2  0.2754      0.2486    
           5           4           3           2  0.2213      0.2486    
           6           4           3           2  0.2408      0.2913    
           7           4           3           2  0.2998      0.2486    
           8           4           3           2  0.2912E-31  0.9490E-43
           9           4           3           2 -0.3868E-15 -0.3564E-25
          10           4           3           2  0.2213      0.2486    
          11           4           3           2  0.9050E-17  -0.000    
          12           4           3           2  0.2171      0.2400    
          13           4           3           2  0.2155      0.2486    
          14           4           3           2 -0.3375E-15  0.6770E-27
          15           4           3           2  0.2837      0.2400    
          16           4           3           2  0.2375      0.2913    
          17           4           3           2  0.1902      0.1696    
          18           4           3           2  0.5102E-02 -0.7251E-13
          19           4           3           2 -0.2787     -0.2486    
          20           4           3           2 -0.4549E-31 -0.2531E-42
          21           4           3           2  0.2248E-13  0.2719E-13
          22           4           3           2  0.4715E-01  0.2864E-01
          23           4           3           2  0.6947E-03  -0.000    
          24           4           3           2 -0.2787     -0.2486    
          25           4           3           2 -0.2213     -0.2486    
          26           4           3           2  0.7844E-14  0.5976E-14
          27           4           3           2  0.4715E-01  0.2864E-01
          28           4           3           2  0.5102E-02 -0.7251E-13
          29           4           3           2   0.000      -0.000    
          30           4           3           2 -0.2213     -0.2486    
          31           4           3           2  0.2248E-13  0.2719E-13
          32           4           3           2  0.1902      0.1696    
          33           4           3           2  0.1735E-15 -0.7128E-25
          34           4           3           2 -0.1902     -0.1696    
          35           4           3           2 -0.3154E-16  0.4633E-26
          36           4           3           2 -0.1824     -0.1637    
          37           4           3           2 -0.2046     -0.1696    
          38           4           3           2  0.1782E-15  0.4649E-26
          39           4           3           2 -0.4589E-01 -0.2864E-01
          40           4           3           2 -0.2667     -0.2913    
          41           4           3           2 -0.1376E-16  -0.000    
          42           4           3           2 -0.4381E-01 -0.2864E-01
          43           4           3           2   0.000      -0.000    
          44           4           3           2 -0.4589E-01 -0.2864E-01
          45           4           3           2 -0.1935     -0.1637    
          46           4           3           2 -0.2408     -0.2913    
          47           4           3           2 -0.4381E-01 -0.2864E-01
          48           4           3           2  0.1782E-15  0.4649E-26
          49           4           3           2  0.1879      0.1696    
          50           4           3           2 -0.9735E-15 -0.5416E-26
          51           4           3           2 -0.2673     -0.2400    
          52           4           3           2 -0.4148E-02 -0.7251E-13
          53           4           3           2   0.000       0.000    
          54           4           3           2  0.2046      0.1696    
          55           4           3           2 -0.2490E-13 -0.2719E-13
          56           4           3           2 -0.2213     -0.2486    
          57           4           3           2 -0.2171     -0.2400    
          58           4           3           2 -0.5102E-02  0.7251E-13
          59           4           3           2  0.4715E-01  0.2864E-01
          60           4           3           2 -0.7844E-14 -0.5976E-14
          61           4           3           2  0.3162E-30  0.3879E-30
          62           4           3           2 -0.2998     -0.2486    
          63           4           3           2  0.6947E-03   0.000    
          64           4           3           2  0.4715E-01  0.2864E-01
           1           5           3           2  0.2761E-16 -0.8987E-28
           2           5           3           2 -0.2383E-02 -0.4095E-02
           3           5           3           2   0.000       0.000    
           4           5           3           2 -0.3874E-02 -0.4095E-02
           5           5           3           2 -0.4728E-02 -0.4095E-02
           6           5           3           2  0.5948E-02  0.6612E-02
           7           5           3           2 -0.4844E-02 -0.4095E-02
           8           5           3           2  -0.000      -0.000    
           9           5           3           2  0.4827E-16  -0.000    
          10           5           3           2 -0.4728E-02 -0.4095E-02
          11           5           3           2 -0.2761E-16  0.8987E-28
          12           5           3           2 -0.5325E-02 -0.4363E-02
          13           5           3           2 -0.4275E-02 -0.4095E-02
          14           5           3           2   0.000       0.000    
          15           5           3           2 -0.4665E-02 -0.4363E-02
          16           5           3           2  0.4902E-02  0.6612E-02
          17           5           3           2  0.1139E-02  0.1957E-02
          18           5           3           2 -0.8474E-03  -0.000    
          19           5           3           2  0.2383E-02  0.4095E-02
          20           5           3           2   0.000       0.000    
          21           5           3           2  0.1985E-15  0.2206E-15
          22           5           3           2  0.2976E-02  0.1517E-02
          23           5           3           2  0.1641E-02  0.5738E-14
          24           5           3           2  0.2383E-02  0.4095E-02
          25           5           3           2  0.4728E-02  0.4095E-02
          26           5           3           2 -0.4835E-14 -0.3825E-14
          27           5           3           2  0.2976E-02  0.1517E-02
          28           5           3           2 -0.8474E-03  -0.000    
          29           5           3           2 -0.2746E-25 -0.6724E-37
          30           5           3           2  0.4728E-02  0.4095E-02
          31           5           3           2  0.1985E-15  0.2206E-15
          32           5           3           2  0.1139E-02  0.1957E-02
          33           5           3           2 -0.3781E-16 -0.1266E-26
          34           5           3           2 -0.1139E-02 -0.1957E-02
          35           5           3           2  0.5222E-16 -0.8987E-28
          36           5           3           2 -0.2862E-02 -0.2085E-02
          37           5           3           2 -0.2315E-02 -0.1957E-02
          38           5           3           2  0.6706E-16  0.2976E-26
          39           5           3           2 -0.2547E-02 -0.1517E-02
          40           5           3           2 -0.7092E-02 -0.6612E-02
          41           5           3           2 -0.2889E-16 -0.2696E-27
          42           5           3           2 -0.2108E-02 -0.1517E-02
          43           5           3           2   0.000      -0.000    
          44           5           3           2 -0.2547E-02 -0.1517E-02
          45           5           3           2 -0.2229E-02 -0.2085E-02
          46           5           3           2 -0.5948E-02 -0.6612E-02
          47           5           3           2 -0.2108E-02 -0.1517E-02
          48           5           3           2  0.6706E-16  0.2976E-26
          49           5           3           2  0.1851E-02  0.1957E-02
          50           5           3           2   0.000       0.000    
          51           5           3           2  0.5991E-02  0.4363E-02
          52           5           3           2  0.2537E-03  0.2647E-14
          53           5           3           2 -0.1882E-25 -0.6724E-37
          54           5           3           2  0.2315E-02  0.1957E-02
          55           5           3           2 -0.2367E-15 -0.2206E-15
          56           5           3           2  0.4728E-02  0.4095E-02
          57           5           3           2  0.5325E-02  0.4363E-02
          58           5           3           2  0.8474E-03   0.000    
          59           5           3           2  0.2976E-02  0.1517E-02
          60           5           3           2  0.4835E-14  0.3825E-14
          61           5           3           2 -0.3527E-31 -0.4757E-31
          62           5           3           2  0.4844E-02  0.4095E-02
          63           5           3           2  0.1641E-02  0.5738E-14
          64           5           3           2  0.2976E-02  0.1517E-02
           1           6           3           2 -0.7764E-16 -0.3485E-27
           2           6           3           2 -0.1665E-02 -0.2049E-02
           3           6           3           2   0.000       0.000    
           4           6           3           2 -0.2013E-02 -0.2049E-02
           5           6           3           2 -0.4590E-02 -0.2049E-02
           6           6           3           2 -0.8410E-04  0.2057E-03
           7           6           3           2 -0.2886E-02 -0.2049E-02
           8           6           3           2 -0.2357E-31 -0.2327E-42
           9           6           3           2  0.3253E-15 -0.1121E-25
          10           6           3           2 -0.4590E-02 -0.2049E-02
          11           6           3           2  0.7764E-16  0.3485E-27
          12           6           3           2 -0.4092E-02 -0.2186E-02
          13           6           3           2 -0.2834E-02 -0.2049E-02
          14           6           3           2 -0.1627E-15   0.000    
          15           6           3           2 -0.2298E-02 -0.2186E-02
          16           6           3           2  0.8103E-04  0.2057E-03
          17           6           3           2  0.4210E-02  0.5181E-02
          18           6           3           2  0.2054E-03 -0.5075E-15
          19           6           3           2  0.1665E-02  0.2049E-02
          20           6           3           2  0.5515E-31  0.3794E-36
          21           6           3           2  0.3113E-15 -0.7614E-15
          22           6           3           2  0.2171E-02  0.1482E-02
          23           6           3           2  0.2644E-02  0.1199E-13
          24           6           3           2  0.1665E-02  0.2049E-02
          25           6           3           2  0.4590E-02  0.2049E-02
          26           6           3           2 -0.1533E-14 -0.9996E-15
          27           6           3           2  0.2171E-02  0.1482E-02
          28           6           3           2  0.2054E-03 -0.5075E-15
          29           6           3           2   0.000      -0.000    
          30           6           3           2  0.4590E-02  0.2049E-02
          31           6           3           2  0.3113E-15 -0.7614E-15
          32           6           3           2  0.4210E-02  0.5181E-02
          33           6           3           2 -0.3974E-16  -0.000    
          34           6           3           2 -0.4210E-02 -0.5181E-02
          35           6           3           2 -0.6558E-16 -0.1742E-27
          36           6           3           2 -0.7146E-02 -0.5528E-02
          37           6           3           2 -0.7297E-02 -0.5181E-02
          38           6           3           2 -0.3396E-16  0.3534E-27
          39           6           3           2 -0.1847E-02 -0.1482E-02
          40           6           3           2  0.5869E-03 -0.2057E-03
          41           6           3           2  0.4868E-16  0.1220E-26
          42           6           3           2 -0.1866E-02 -0.1482E-02
          43           6           3           2   0.000      -0.000    
          44           6           3           2 -0.1847E-02 -0.1482E-02
          45           6           3           2 -0.5812E-02 -0.5528E-02
          46           6           3           2  0.8410E-04 -0.2057E-03
          47           6           3           2 -0.1866E-02 -0.1482E-02
          48           6           3           2 -0.3396E-16  0.3534E-27
          49           6           3           2  0.5090E-02  0.5181E-02
          50           6           3           2 -0.3887E-15 -0.2675E-20
          51           6           3           2  0.2826E-02  0.2186E-02
          52           6           3           2 -0.3605E-04  0.5075E-15
          53           6           3           2   0.000       0.000    
          54           6           3           2  0.7297E-02  0.5181E-02
          55           6           3           2 -0.2172E-14  0.7613E-15
          56           6           3           2  0.4590E-02  0.2049E-02
          57           6           3           2  0.4092E-02  0.2186E-02
          58           6           3           2 -0.2054E-03  0.5075E-15
          59           6           3           2  0.2171E-02  0.1482E-02
          60           6           3           2  0.1533E-14  0.9996E-15
          61           6           3           2  0.4920E-32  0.1249E-31
          62           6           3           2  0.2886E-02  0.2049E-02
          63           6           3           2  0.2644E-02  0.1199E-13
          64           6           3           2  0.2171E-02  0.1482E-02
           1           1           3           3 -0.4301E-15  0.4609E-26
           2           1           3           3  0.8334E-01  0.5680E-01
           3           1           3           3   0.000       0.000    
           4           1           3           3  0.8348E-01  0.5680E-01
           5           1           3           3  0.1511E-01  0.8486E-02
           6           1           3           3  0.1121      0.7198E-01
           7           1           3           3  0.8334E-01  0.5680E-01
           8           1           3           3 -0.9872E-31 -0.9497E-42
           9           1           3           3  0.2988E-15 -0.1277E-25
          10           1           3           3  0.1511E-01  0.8486E-02
          11           1           3           3  0.2585E-15 -0.4609E-25
          12           1           3           3  0.1775E-01  0.8927E-02
          13           1           3           3  0.1520E-01  0.8486E-02
          14           1           3           3  0.1104E-14  0.2954E-25
          15           1           3           3  0.9097E-01  0.5976E-01
          16           1           3           3  0.1142      0.7198E-01
          17           1           3           3  0.1511E-01  0.8486E-02
          18           1           3           3  0.1113      0.7198E-01
          19           1           3           3  0.8334E-01  0.5680E-01
          20           1           3           3 -0.9872E-31 -0.9497E-42
          21           1           3           3  0.4608E-15 -0.5666E-26
          22           1           3           3  0.3994      0.2730    
          23           1           3           3  0.4755      0.3817    
          24           1           3           3  0.8334E-01  0.5680E-01
          25           1           3           3  0.1323E-01  0.8486E-02
          26           1           3           3  0.1441E-13  -0.000    
          27           1           3           3  0.4031      0.2730    
          28           1           3           3  0.1113      0.7198E-01
          29           1           3           3   0.000      -0.000    
          30           1           3           3  0.1323E-01  0.8486E-02
          31           1           3           3  0.4608E-15 -0.5666E-26
          32           1           3           3  0.1511E-01  0.8486E-02
          33           1           3           3  0.2988E-15 -0.1277E-25
          34           1           3           3  0.1511E-01  0.8486E-02
          35           1           3           3  0.2585E-15 -0.4609E-25
          36           1           3           3  0.1566E-01  0.8927E-02
          37           1           3           3  0.1323E-01  0.8486E-02
          38           1           3           3  0.1441E-13  -0.000    
          39           1           3           3  0.4031      0.2730    
          40           1           3           3  0.1113      0.7198E-01
          41           1           3           3 -0.4301E-15  0.4609E-26
          42           1           3           3  0.3994      0.2730    
          43           1           3           3   0.000      -0.000    
          44           1           3           3  0.4031      0.2730    
          45           1           3           3  0.1775E-01  0.8927E-02
          46           1           3           3  0.1121      0.7198E-01
          47           1           3           3  0.3994      0.2730    
          48           1           3           3  0.1441E-13  -0.000    
          49           1           3           3  0.1520E-01  0.8486E-02
          50           1           3           3  0.1104E-14  0.2954E-25
          51           1           3           3  0.9097E-01  0.5976E-01
          52           1           3           3  0.1122      0.7198E-01
          53           1           3           3   0.000      -0.000    
          54           1           3           3  0.1323E-01  0.8486E-02
          55           1           3           3  0.4608E-15 -0.5666E-26
          56           1           3           3  0.1511E-01  0.8486E-02
          57           1           3           3  0.1775E-01  0.8927E-02
          58           1           3           3  0.1121      0.7198E-01
          59           1           3           3  0.3994      0.2730    
          60           1           3           3  0.1441E-13  -0.000    
          61           1           3           3 -0.5193E-31  0.9822E-42
          62           1           3           3  0.8334E-01  0.5680E-01
          63           1           3           3  0.4755      0.3817    
          64           1           3           3  0.3994      0.2730    
           1           2           3           3  0.2221E-14 -0.3376E-25
           2           2           3           3  0.4205      0.4300    
           3           2           3           3   0.000      -0.000    
           4           2           3           3  0.4229      0.4300    
           5           2           3           3  0.1943E-01  0.2008E-01
           6           2           3           3  0.4019      0.3668    
           7           2           3           3  0.4205      0.4300    
           8           2           3           3 -0.6589E-31 -0.1857E-42
           9           2           3           3 -0.3790E-16  0.1812E-25
          10           2           3           3  0.1943E-01  0.2008E-01
          11           2           3           3 -0.3005E-14  0.4051E-24
          12           2           3           3  0.1629E-01  0.1996E-01
          13           2           3           3  0.1995E-01  0.2008E-01
          14           2           3           3  0.1598E-14  0.3919E-25
          15           2           3           3  0.4448      0.4272    
          16           2           3           3  0.3992      0.3668    
          17           2           3           3  0.1943E-01  0.2008E-01
          18           2           3           3  0.3930      0.3668    
          19           2           3           3  0.4205      0.4300    
          20           2           3           3 -0.6589E-31 -0.1857E-42
          21           2           3           3 -0.1712E-15  -0.000    
          22           2           3           3  0.3920      0.3397    
          23           2           3           3  0.4932      0.3795    
          24           2           3           3  0.4205      0.4300    
          25           2           3           3  0.1279E-01  0.2008E-01
          26           2           3           3  0.4817E-14  0.2889E-25
          27           2           3           3  0.4180      0.3396    
          28           2           3           3  0.3930      0.3668    
          29           2           3           3  0.2215E-24 -0.2570E-28
          30           2           3           3  0.1279E-01  0.2008E-01
          31           2           3           3 -0.1712E-15  -0.000    
          32           2           3           3  0.1943E-01  0.2008E-01
          33           2           3           3 -0.3790E-16  0.1812E-25
          34           2           3           3  0.1943E-01  0.2008E-01
          35           2           3           3 -0.3005E-14  0.4051E-24
          36           2           3           3  0.2032E-01  0.1996E-01
          37           2           3           3  0.1279E-01  0.2008E-01
          38           2           3           3  0.4817E-14  0.2889E-25
          39           2           3           3  0.4180      0.3396    
          40           2           3           3  0.3930      0.3668    
          41           2           3           3  0.2221E-14 -0.3376E-25
          42           2           3           3  0.3920      0.3397    
          43           2           3           3   0.000      -0.000    
          44           2           3           3  0.4180      0.3396    
          45           2           3           3  0.1629E-01  0.1996E-01
          46           2           3           3  0.4019      0.3668    
          47           2           3           3  0.3920      0.3397    
          48           2           3           3  0.4817E-14  0.2889E-25
          49           2           3           3  0.1995E-01  0.2008E-01
          50           2           3           3  0.1598E-14  0.3919E-25
          51           2           3           3  0.4448      0.4272    
          52           2           3           3  0.3937      0.3668    
          53           2           3           3  0.2215E-24 -0.2570E-28
          54           2           3           3  0.1279E-01  0.2008E-01
          55           2           3           3 -0.1712E-15  -0.000    
          56           2           3           3  0.1943E-01  0.2008E-01
          57           2           3           3  0.1629E-01  0.1996E-01
          58           2           3           3  0.4019      0.3668    
          59           2           3           3  0.3920      0.3397    
          60           2           3           3  0.4817E-14  0.2889E-25
          61           2           3           3  0.2821E-31 -0.7463E-42
          62           2           3           3  0.4205      0.4300    
          63           2           3           3  0.4932      0.3795    
          64           2           3           3  0.3920      0.3397    
           1           3           3           3 -0.1011E-15 -0.4992E-27
           2           3           3           3  0.2673E-01  0.5103E-01
           3           3           3           3   0.000       0.000    
           4           3           3           3  0.2805E-01  0.5103E-01
           5           3           3           3  0.6304E-02  0.7083E-02
           6           3           3           3  0.7535E-01  0.7747E-01
           7           3           3           3  0.2673E-01  0.5103E-01
           8           3           3           3  0.2214E-31 -0.4055E-43
           9           3           3           3  0.2531E-15 -0.3499E-25
          10           3           3           3  0.6304E-02  0.7083E-02
          11           3           3           3  0.8044E-16 -0.1997E-26
          12           3           3           3  0.2273E-02  0.7220E-02
          13           3           3           3  0.7111E-02  0.7083E-02
          14           3           3           3 -0.4440E-15 -0.2325E-26
          15           3           3           3  0.3569E-01  0.5202E-01
          16           3           3           3  0.7853E-01  0.7747E-01
          17           3           3           3  0.6304E-02  0.7083E-02
          18           3           3           3  0.5314E-01  0.7747E-01
          19           3           3           3  0.2673E-01  0.5103E-01
          20           3           3           3  0.2214E-31 -0.4055E-43
          21           3           3           3  0.6870E-15 -0.1760E-26
          22           3           3           3  0.7997      0.8998    
          23           3           3           3   3.900       3.817    
          24           3           3           3  0.2673E-01  0.5103E-01
          25           3           3           3  0.5833E-02  0.7083E-02
          26           3           3           3  0.1847E-13 -0.2598E-25
          27           3           3           3  0.7995      0.8998    
          28           3           3           3  0.5314E-01  0.7747E-01
          29           3           3           3 -0.5284E-27  0.6168E-35
          30           3           3           3  0.5833E-02  0.7083E-02
          31           3           3           3  0.6870E-15 -0.1760E-26
          32           3           3           3  0.6304E-02  0.7083E-02
          33           3           3           3  0.2531E-15 -0.3499E-25
          34           3           3           3  0.6304E-02  0.7083E-02
          35           3           3           3  0.8044E-16 -0.1997E-26
          36           3           3           3  0.3012E-02  0.7220E-02
          37           3           3           3  0.5833E-02  0.7083E-02
          38           3           3           3  0.1847E-13 -0.2598E-25
          39           3           3           3  0.7995      0.8998    
          40           3           3           3  0.5314E-01  0.7747E-01
          41           3           3           3 -0.1011E-15 -0.4992E-27
          42           3           3           3  0.7997      0.8998    
          43           3           3           3   0.000      -0.000    
          44           3           3           3  0.7995      0.8998    
          45           3           3           3  0.2273E-02  0.7220E-02
          46           3           3           3  0.7535E-01  0.7747E-01
          47           3           3           3  0.7997      0.8998    
          48           3           3           3  0.1847E-13 -0.2598E-25
          49           3           3           3  0.7111E-02  0.7083E-02
          50           3           3           3 -0.4440E-15 -0.2325E-26
          51           3           3           3  0.3569E-01  0.5202E-01
          52           3           3           3  0.5489E-01  0.7747E-01
          53           3           3           3 -0.5284E-27  0.6168E-35
          54           3           3           3  0.5833E-02  0.7083E-02
          55           3           3           3  0.6870E-15 -0.1760E-26
          56           3           3           3  0.6304E-02  0.7083E-02
          57           3           3           3  0.2273E-02  0.7220E-02
          58           3           3           3  0.7535E-01  0.7747E-01
          59           3           3           3  0.7997      0.8998    
          60           3           3           3  0.1847E-13 -0.2598E-25
          61           3           3           3 -0.1315E-31  0.9364E-44
          62           3           3           3  0.2673E-01  0.5103E-01
          63           3           3           3   3.900       3.817    
          64           3           3           3  0.7997      0.8998    
           1           4           3           3 -0.3154E-16  0.4633E-26
           2           4           3           3  0.3244      0.3643    
           3           4           3           3 -0.4704E-31 -0.4335E-41
           4           4           3           3  0.3158      0.3643    
           5           4           3           3  0.2046      0.1696    
           6           4           3           3  0.2667      0.2913    
           7           4           3           3  0.3244      0.3643    
           8           4           3           3 -0.1577E-31  0.3163E-43
           9           4           3           3  0.5175E-15   0.000    
          10           4           3           3  0.2046      0.1696    
          11           4           3           3 -0.1376E-16  -0.000    
          12           4           3           3  0.1824      0.1637    
          13           4           3           3  0.2040      0.1696    
          14           4           3           3 -0.6233E-15 -0.2031E-26
          15           4           3           3  0.3182      0.3517    
          16           4           3           3  0.2601      0.2913    
          17           4           3           3  0.2046      0.1696    
          18           4           3           3  0.2408      0.2913    
          19           4           3           3  0.3244      0.3643    
          20           4           3           3 -0.1577E-31  0.3163E-43
          21           4           3           3  0.4762E-15 -0.6768E-26
          22           4           3           3  0.4589E-01  0.2864E-01
          23           4           3           3  0.3457E-01  0.2634E-01
          24           4           3           3  0.3244      0.3643    
          25           4           3           3  0.1902      0.1696    
          26           4           3           3 -0.1576E-15  -0.000    
          27           4           3           3  0.4381E-01  0.2864E-01
          28           4           3           3  0.2408      0.2913    
          29           4           3           3   0.000       0.000    
          30           4           3           3  0.1902      0.1696    
          31           4           3           3  0.4762E-15 -0.6768E-26
          32           4           3           3  0.2046      0.1696    
          33           4           3           3  0.5175E-15   0.000    
          34           4           3           3  0.2046      0.1696    
          35           4           3           3 -0.1376E-16  -0.000    
          36           4           3           3  0.1935      0.1637    
          37           4           3           3  0.1902      0.1696    
          38           4           3           3 -0.1576E-15  -0.000    
          39           4           3           3  0.4381E-01  0.2864E-01
          40           4           3           3  0.2408      0.2913    
          41           4           3           3 -0.3154E-16  0.4633E-26
          42           4           3           3  0.4589E-01  0.2864E-01
          43           4           3           3   0.000      -0.000    
